titles,category
   세계  위 품목    개로  에 이어  위  보다  배 많아,World
러시아  내년  월에 추가 징집 가능성   최대   만명,World
마크롱 사칭 전화에 낚인 폴란드 대통령  바이든 나토 통화 내용 줄줄줄 ,World
네덜란드  반도체장비 중국 수출제한  요구에  자체 결정할 것 ,World
 월드컵  사우디에  만원 베팅해    만원 받아갔다,World
 이러다 러시아 남자 다 사라질라  푸틴  이번엔 또 무슨 짓을,World
 징둥  고위직 미안해   임원 급여 깎아 배달원 정규직 대우,World
 우승 후보  아르헨 잡았다 사우디  공휴일 지정  축포,World
  상원의원들  우크라  살상력 높일 것    킬러 드론  보내라 ,World
     러 원유 가격 상한액   달러 유력   영향은 ,World
           인플레 완화 위해 연준과 금리 격차 줄여야 ,World
사우디  아르헨 꺾고 대이변       안정환 김성주 월드컵 중계 또  위,World
 이란 무인기  대이란 제재에도 부품     미국산     ,World
 월드컵 영상    번의 슈팅 모두 골   분 만에  메시  격침한 사우디  월드컵 실시간 ,World
젤렌스키  러시아  올겨울 추위를  대량살상무기 로 이용하려 해 ,World
미국 안보전문가  시진핑  대만 합병 위한 일정표 갖고 있다 ,World
월드컵 특수 효과도 톡톡 두바이 여행객 코로나 이전 수준 회복,World
 우크라  러 점령 영토     탈환  갈 길 먼 겨울 전투 향방은,World
세계 최고 임대료의 명품 쇼핑가는  홍콩  뉴욕에 자리 내주고  위,World
 러  최대   만명  차 동원령 계획   차   만명은 전투의지 상실 ,World
해리스  바이든 재선 지지  러닝메이트로 함께할 것 ,World
   이란제 드론 대항할  살상 드론  투입할까,World
바이낸스 창업자       가상자산 붕괴 위기 막으려 오일머니 타진,World
성소수자 배신한 베컴에   코미디언 가짜 돈 분쇄쇼,World
아르헨 잡은 사우디 감독  원래는   감독 될 뻔  의지 상당했다 ,World
 영상   러    차 동원령  통해 최대   만명 징병 추진 계획   나우 어스 ,World
카타르 맥주 금지 덕분  월드컵 최대 특수 누리는 이 도시,World
우크라 정부 인사  러   차 동원령 추진   만 명 징병 계획 ,World
호날두  맨유 떠난다  남은 주급 못 받게 돼 ,World
 러시아   차 동원령   만명 징병 계획 ,World
 월드리포트   미국 탓  제재 완화 필요  중   러 주장 어디까지 맞나,World
 러   차 동원령 추진 이번엔   만명 징병 계획 ,World
 뉴스라이더  인도네시아 지진 참사     명 사망    교민 안전은 ,World
 도발 다음날      폭격기 보낸    동맹과 훈련 계속할 것 ,World
 민주화 노래 틀어준 한국 고맙다  글 쓴 홍콩 남성 구속,World
속내 들킨 폴란드 대통령  마크롱 사칭전화에  러와 전쟁 원치 않아 ,World
 청년들이   살 케네디 세 아닌    살 할아버지 의원에 표를 던진 이유는 ,World
우크라 국민 수백만 강추위에 생존 기로,World
폴란드 대통령  마크롱 사칭 러시아인에 낚여 전화통화,World
 자막뉴스  발칸반도 화약고  일촉즉발     제  우크라 사태  초긴장,World
미국  인태사령부에 우주군부대 창설,World
  년 전 냉동된  배아  쌍둥이로 태어나 세계 최장 기록,World
 태평양공군사령부       한반도 재출동해 시행한 훈련 성공적 ,World
입 놀리던 호날두  잔여연봉     억  못받고 맨유 방출,World
 더 적게  더 짧게  전력난에 불 끄는 유럽의 크리스마스,World
 기후위기현장을 가다   물의 나라  네덜란드의 아이러니  가뭄에 지하수 부족 ,World
     러시아 원유 수입 상한가   달러로 합의 예정 ,World
가족끼리 얼싸안고 환호  빈 살만이 공개한 승리 순간 사진,World
 에어컨 틀면 전투기 소리    만원짜리 카타르 숙소  난민촌  연상,World
젤렌스키  러  겨울추위를  대량살상무기 로 쓰려고해 ,World
 원래대로면   년생    년 된 냉동 배아에서 쌍둥이 탄생,World
바이든  학자금대출 상환유예 또 연장  대법원 판단 지켜볼 것 ,World
  년만에 은퇴하는 파우치  마지막 말조차  즉시 백신 맞으라 ,World
 우승후보 아르헨 꺾었다  환호  사우디    일 공휴일 선포,World
 영상  우크라  헤르손 탈환 여세 몰아 크름반도 수복전 나서나  드론 공격   나우 어스 ,World
러시아 우크라이나  헤르손 미콜라이우 등에서 격전,World
 우크라   영하   도  한파 대비       억 달러 추가 재정지원,World
 추수감사절 인파에 감염병  종  트리플데믹  우려,World
해설위원 구자철  우루과이전  탈압박과 긴 방향 전환 패스 ,World
   우크라 그레이이글 지원 결정 안 돼 영향 조사해야 ,World
테슬라       상승 니콜라       폭락  전기차 혼조 종합 ,World
  상원의원들  우크라에  킬러 드론  보내라  바이든 정부 압박,World
  유엔대표부  한미훈련    위협 아냐 오래된 방어 연습 ,World
 뉴욕마감          상승  월 이후 처음으로      돌파,World
   인태사령부에 우주군부대 첫 창설  가장 중요한 전구 ,World
안보리 빈손에    중국 기대 져버려    미중 국방 팽팽한 긴장감,World
 대법원  하원 세입위에 트럼프 세금 관련 자료접근 허용  판결,World
이란  포르도 핵시설서     농축우라늄 생산  강력한 보복 준비 ,World
우크라전    일  러 우크라 격전 지속 드론 공격도 이어져,World
한국   에  세계  위 품목  뺏기더니 결국 일본에 또 밀렸다  정영효의 일본산업 분석 ,World
       러시아 원유 가격 상한선   달러 수준 목표,World
우승후보 체면 구긴 아르헨티나  사우디에 역전패,World
 흑자 월드컵   지난   년간 딱 한 번  역대 최대 돈잔치  카타르 월드컵 결과는   나우 어스 ,World
고려인  세 비탈리 김 미콜라이우 주지사  킨부른반도 거의 탈환    드니프로강 동쪽 첫 탈환,World
이란  포르도 핵시설 개량형 원심분리기로     우라늄 농축,World
러시아 미사일 잡는 독일 무기 우크라서 체면 살리나 영상 ,World
 우크라  살상력 높일 것   가 꽁꽁 숨겨둔 킬러 드론의 정체,World
호날두  맨체스터에서 방출,World
 뉴욕유가  사우디 증산설 부인에  거래일만에 상승,World
  번호판 교체 싸고  코소보 세르비아 또 충돌 위기,World
디즈니 경영진 반란에  아이거 전     전격 귀환,World
   코로나 재확산          차지하는 지역에 봉쇄 통제 영향 ,World
 르포  다시 유령도시 된 베이징    코로나 재확산에  완전 셧다운 ,World
이란  포르도 핵시설 개량형 원심분리기로     우라늄 농축 종합 ,World
중 러  비토권 행사에  안보리        논의 또  빈손 ,World
         협상  성과 없으면  유럽산 우선 구매법  만들 것 ,World
 특파원 시선  코소보 세르비아 갈등서 드러난   의 무능함,World
   에너지 식량 사재기  공급망 봉쇄 대비 나섰다,World
대만 결사항전 태세  중국 무력통일 의지 시한폭탄 같은 대치,World
    후폭풍  코인 대출업체 제네시스 파산 위기,World
디즈니 구할    세 구원투수  돌아왔다,World
 에너지 문어발  중국  카타르서   년간   조원어치     확보,World
    가스값 상한선     유로  설정 추진 러는 추가감축  엄포 ,World
메시의 아르헨 잡았다 대이변 사우디  공휴일 선포 ,World
튀르키예  테러 뿌리 뽑을 것  쿠르드   소탕 작전 강행 시사,World
미 상원 양당 의원들  우크라에 첨단 공격 드론 보내라 ,World
아르헨 꺾을 확률        사우디 승리  월드컵 사상 가장 큰 충격 ,World
 독일  내년 여름 말리서 유엔평화유지군 병력 철수키로 ,World
  여야 상원의원들  우크라에  킬러 드론  보내라  정부 압박,World
미중 국방장관 회담  대북제재 이행해야    대만문제 개입안돼  종합 보 ,World
 포착   언더독  사우디가 만든  아랍의 기쁨  고개 떨군 메시,World
인니 지진 사망자    명으로 늘어 학교 무너지며 아이들 깔렸다,World
  부통령  팔라완 방문에   외교부  타 국가 이익 해치지 마라  경고,World
  초소형 무인 탐사기  달 착륙  실패   우주 도전 잇단 고배,World
자동차 번호판이 뭐길래   코소보 세르비아  위기  고조,World
 축구의 신  메시 잡은 사우디  모래 바람 ,World
블링컨   국무장관  월드컵  무지개 완장  금지 비판,World
우주 장악해야 전쟁 막는다    인 태사령부에 우주군사령부 신설,World
러시아  우크라경유 가스공급 축소 서유럽행 유일잔존 루트,World
 방역 만리장성  무너졌다   확진자 폭증에 베이징 사실상 준봉쇄,World
인도네시아 지진  사망자 최소    명    얕은 진원 에 파괴력 컸다,World
해리스 방문에 마르코스  미국 없는 필리핀 상상 못해  화답,World
코로나 일일 감염자     명 돌파 다시 걸어 잠그는 베이징,World
위기감 부추겨  셀프 혹사  머스크  트위터선 안 될걸,World
튀르키예     이스탄불 폭발 배후 조직에 대한 지원 중단하라 ,World
일 정부 소집 전문가회의  적기지 공격력 필수  안보 틀 확 바뀐다,World
메시의 라스트 댄스 출발부터  암초 ,World
 영상   흔들  공포의 비명  인니 지진 순간 사망자 계속 증가,World
      세계경제  올해 완만 성장에서 내년엔 성장세 더 위축 ,World
곤봉 수갑에 벽열등도 러  철수한 헤르손  고문시설  끔찍,World
   금융당국  앤트그룹에    조원 벌금 부과할 듯 ,World
  빅테크 해고 인도계 인력에  날벼락   왜 ,World
 개월 견뎌온 우크라  추위와 단전의  개월  겨울 터널  속으로,World
대러 제재 느슨해지자       동맹국에  무역통제 강화  압박 외교,World
 중국  앤트그룹에  조     억원 벌금 부과할 듯 ,World
유럽의원들 머리카락에서 살충제    무서운 진실  목수정의 바스티유 광장 ,World
 기록적 폭설  뉴욕서 눈 치우다  명 과로사 얼마나 왔길래,World
인니 서자바 지진 사망자    명으로 늘어 매몰자 구조에 사력 종합 ,World
스포츠로도 번진 이란 반정부 시위 연대,World
내년  퍼펙트스톰  전 세계 강타  한국   대 저성장 늪 속으로,World
이란  나탄즈에 이어 지하 포르도에서도    순도 우라늄농축 실시중,World
남아공 민주화 투쟁 거물 암살범    년 복역 끝 가석방 논란,World
      전쟁으로 탄력 잃은 세계 경제 인플레 잡기가 최우선 ,World
 중국  앤트그룹에  조 천억원 벌금 부과하고 단속 끝낼 듯 ,World
 영상   천궁       비호 에 반한 사우디     방산   조원 오일머니 잭팟 터지나 ,World
기시다  정치인생 최대 위기  고독하고 힘들다  공개 토로  왜 ,World
밥 아이거 복귀한 디즈니  구독료 내릴까,World
  러에 막혀        논의 또  빈손   무기력한 안보리,World
  인태 우주군사령부 창설  미사일방어 전담,World
오리온 우주선  달 표면      근접 비행 성공  뉴스 투데이 ,World
     이란 당국  붙잡힌  히잡 시위대  남녀 불문 성폭행 ,World
러시아가 튀르키예에게  과도한 무력 사용 말라  설득,World
이란  포르도 핵시설 개량형 원심분리기로     우라늄 농축,World
중국      년만의 한국영화 서비스  한한령 해제  신호탄  될까,World
 뉴스속 용어 블랙프라이데이  어떻게 탄생했을까,World
 기자의 눈  유권자의 기억력,World
우크라  헤르손 등 주민 대피 조치 난방 전력 식수 부족,World
 영상     제로코로나 의 참담한 현실   무릎꿇리고 싸커킥은 기본,World
테슬라가 어쩌다가     달러까지 추락할 수도 ,World
러  튀르키예  시리아서 과도한 무력 사용 않도록 설득 ,World
 특파원 리포트   반격능력 국민이 부담  뜻 모은  전문가집단,World
    붕괴 사태 일파만파 미국 코인대부업체 제네시스도 파산 위험,World
저출산에도 인구 안 줄었다 고소득 전문직 몰려든 나라,World
 카타르      쓸어담는         이번엔 중동서 에너지 전쟁,World
 내 사람  무리하게 장관 발탁했다 흔들리는 기시다  조기 개각 검토,World
 베이징 하루 신규확진자 역대 최고      명 넘어  봉쇄 지역 확산   ,World
 영상  우크라  유로마이단   주년 젤렌스키  결국 우리가 승리 ,World
우크라  러군 측면 찔렀다 헤르손 남쪽 킨부른반도 상륙 성공,World
 내 지갑   외신 기자  카타르 월드컵 생방송 중 가방 털려  당황 ,World
  당국  부동산 경착륙 막아라  은행 돈풀기 강력 주문,World
 어차피 우승은 브라질  세계 최고    연구소의 예측 확률 보니,World
 년전 한국처럼 기적 노리는 일본,World
 총통선거 풍향계  대만   일 지방선거 타이베이 시장 장제스 증손자 두각,World
 인태사령부  우주군사령부 창설        중국 견제 목적,World
 사드 보복   년만에      에 한국영화 상영 서비스,World
 대만 반도체 아버지  장중머우  미국에  나노칩 공장 건설 ,World
미국 달 탐사선  오리온   달에 가장 가까이 비행,World
중국 코로나   신규감염 엿새째  만명대 사흘새  명 사망 종합 ,World
재주는 카타르가 돈은 왕서방이     월드컵 마스코트 무단 등록 신청 논란,World
우크라의 투항 러시아군 사살 논란      국제법 준수 않으면 후과 직면 ,World
 그래도 믿을 건   증시뿐  올해     등에 약    조원 유입,World
 월드컵 영상    년 만에 웨일스의 골망을 흔든 선수  아버지가 대통령   ,World
 중국 코로나 재확산          차지 지역에 봉쇄 통제 영향 ,World
남중국해 최전선 팔라완섬 간  해리스  에 경고장 날렸다,World
한밤중 디즈니 경영진 반란으로 밥 아이거 디즈니 복귀 디즈니 주가      껑충,World
 웃는남자  시진핑  첫 다자외교서 각국 정상 줄세우며 성공적 출발    ,World
패러디 한계는 잭다니엘 완구업체  개싸움   대법원행,World
일본 극우학자가 본 윤 대통령    앞날이 밝지 않다  김종성의  히  스토리  ,World
   전세계 돌며 대러 제재 강화 압박  전쟁 연장 원인 설득 ,World
최첨단 공정까지  에 넘어가나         나노미터 공정 계획 ,World
 글로벌      대만 국민당 부활 견인  장제스 증손자  장완안,World
러시아 부총리  유가상한제 적용 국가에 석유 공급 안 할 것 ,World
미중 국방장관 회담  대북제재 이행해야    대만문제 개입안돼  종합 보 ,World
 대만 국부  장제스 증손자  타이베이 시장되나 지지율  위 돌풍,World
 년 전 마이단 혁명 소환한 젤렌스키  자유 열망으로 고통 인내 ,World
 공포 짙어진        내년 기업 부도율  배 늘 것 ,World
      머스크의 트위터  대규모 감원이 불가피한 이유,World
취임 하루만에   신임 총무상 또 정치자금 논란,World
 월드컵 개최국  카타르 국명 어떤 발음이 정확한가,World
중   억 인구 내년부터 감소  부강  달려가다  늙음 에 주저앉나,World
중국  카타르와   년간   조 규모      수입  계약,World
우크라  영하   도  혹한에 헤르손 주민 대피령  수백만 목숨 위험 ,World
 동유럽 빗장걸자 스페인 몰리는 러시아인 작년보다  배  ,World
주경기장까지 지어 줬는데   대표팀만 못 간 카타르 월드컵,World
필리핀서 중국 견제 나선 해리스 미 부통령    흔들림 없는 안보 동맹 ,World
발칸 앙숙 세르비아 코소보 끝없는 충돌 위기  번호판 갈등  절충안 합의 무산에 폭력 사태 가나,World
트럼프의 대선 고민은   지지율 상승 디샌티스  수사 압박 특검,World
 중국 판다 죽었는데  감히 안 슬퍼해   대만 총통에 비난 쏟아진 이유,World
골드만    유럽   년 안에 중국산 배터리 차단 가능 ,World
골드만삭스    배터리기업   년내   시장     차지할 것 ,World
 글로벌포커스     개국  폭풍외교 에 줄줄이 중국     는 제자리,World
미 인도 태평양사령부 산하에 우주군사령부 창설,World
필리핀 찾은 헤리스  남중국해에서 무력 공격 일어나면  ,World
 대러 제재가 새고 있다     고삐 다시 조인다,World
월드컵 개회식  모건 프리먼과 등장한 장애인 청년은 누구 ,World
크렘린궁  우크라 정권 교체  특수군사작전 목표 아냐 ,World
우크라  러시아에 평화협상   대 조건 제시    러 수용 가능성 낮아 ,World
 뉴스메이커  달 무인 비행  오리온   달 상공      최근접 비행 성공,World
 자막뉴스  미국의 당부에도   노골적인 중국의  북한 지키기 ,World
중 러에 막힌 안보리  북      대응  무산,World
카타르의 불만 폭주  컨테이너 숙박시설  알고보니  메이드 인 차이나 ,World
나사  오리온  캡슐    년 만에 달 궤도 도달 달 표면에서     ,World
 줌인  침체기 부동산 시장에  돈 풀라  은행 압박하는   당국,World
헤르손 철군 결정내린 러 사령관  해명압박 심화 또 교체되나,World
 영상  홍콩 행정수반  코로나 확진  바로 옆 시진핑은 ,World
베이징 코로나 하루 확진     여명  상황  가장 복잡하고 심각 ,World
나토 방공망 불안감에 독일  폴란드에 방공 시스템 지원,World
    뒤덮은    제로코로나  방역 현실  우린 다른 세계에 살고 있나 ,World
기시다  퇴진 압박에 개각 카드  만지작  내년  월 정기국회 전 단행할 듯,World
골드만삭스   년내  배터리 사라지고    와   가     차지 ,World
 파산 선고  한국    다롄  중국 석유화학 대기업이 인수했다,World
캐나다  이민 많이 받자   퀘벡  불어 모르면 못 받아 ,World
미중 정상회담 후에도   감싼 중국 핵실험 저지 영향력 난망 ,World
 년 투자수익률           만원     만원  쪽박난 비트코인,World
세계 대란 와중에    카타르서 가스 얻었다    년 최장기 계약 ,World
미  빈살만 면책 에 사우디 화답  오펙     만배럴 증산 추진,World
       러시아 원유 제재 앞두고 증산설 모락모락 국제유가 하락,World
코로나   감염자 폭증에 중국 베이징 다시 준봉쇄 상황 일일 감염자     명 육박,World
 춤출 때 훔쳐간 듯  월드컵 생방 중 가방 털린 아르헨 기자,World
워런 버핏의 버크셔     대 종합상사 지분 추가 매입,World
우크라 헤르손 주민들  해방 열흘 만에 다시 짐 싼다  겨울 피난 ,World
 제로코로나 차르  재등장   갈팡질팡 방역에 감염 피로 급증,World
러  우크라 의료 시설 공격         수백만명 위험 ,World
이란 대표팀  월드컵 경기 전 국가 연주에 침묵한 이유,World
러시아 제재에 잇따라  구멍      각국에 사절 보내 압박,World
카타르     선점한 중국 유럽국들도 가스 확보 경쟁,World
 인태사령부에 미사일방어 전담부대 창설        발사 위협 대응,World
 뉴스속 인물  밥 아이거가 돌아왔다   디즈니 황금기  이끈 전설의    ,World
주중 한국대사관 앞에 등장한 번호판        의 정체는,World
전직     부의장  파월  금리 많이 올리지 못할 비둘기파 ,World
추수감사절   항공 이동  년래 최고 비행기값     ,World
       발사  인태사령부에 미사일방어 전담부대 창설,World
소니 플레이스테이션  콘솔게임 최대시장  서  박스에  위 내줘,World
중 러  미국 탓 에 안보리       논의 또  빈 손 ,World
 유로마이단 혁명  기념일에 헤르손서 주민 대피작전,World
 언론  해리스 필리핀 방문  남중국해 대만해협 갈등 부채질 ,World
장제스 증손자  타이베이 시장 선두 당선시 국민당 힘 받을 듯,World
 코로나 확진자는 투표 금지   대만 지방선거 논란,World
대만 지방선거     차이잉원 고전 예상   이슈 안통했나,World
   부동산 기업 주택 구매자에 돈 풀라 ,World
바이든의 추수감사절 칠면조 사면식  선거부정 없었다 농담도 영상 ,World
            등 동맹국에 대러제재 준수 압박 ,World
 철도노조  주내 파업하나 최대 노조 노동 협약 거부,World
           최대   만 배럴 석유 증산 논의  사우디는 부인,World
           하루 최대   만 배럴 증산 검토  사우디  사실무근 ,World
 이란  드론 설계도 부품 러로 이전 시작 수천 대 생산 목표 ,World
튀르키예 쿠르드 긴장 격화에   우려 국경서  명 또 숨져 종합 보 ,World
독일  우크라 국경 폴란드에 패트리어트 배치  미사일 피격  의식,World
아마존  고객 충성도 갈수록 약화  소비자 불만 늘어 ,World
 러시아  헤르손 점령때 쓰레기매립장서 자국군 시신 소각 ,World
 비만  결코 개인 책임 아냐  전세계 과학자들 일성,World
중국  카타르와 사상 최장 최대     수입 계약 치열해지는 에너지안보 경쟁,World
에스토니아 대외정보국장  러시아 무시하기엔 이르다 ,World
           랭킹   위      위 월드컵 대결에 전세계가 주목하는 이유,World
 통가 화산폭발로 올림픽수영장    만개 규모 물질 이동 ,World
   외교압박      자산몰수    러 제재 총공세,World
바이든 시진핑 돌아서자마자    남중국해 신경전,World
 정국 덕에 카타르 거리가 빛났다    언론이 전한 중동의 아미,World
 밥 아이거의 귀환    디즈니 주가 급등 화답,World
   미중 정상회담 앞두고 백채널 가동 현지에 대표단 파견,World
연준 인사  기준금리 수준보다 긴축 효과 훨씬 커    금리 상응 ,World
테슬라 폭락  머스크 재산  년간     억 달러    조원  증발,World
 영상   러 저항  유로마이단 혁명  주년 젤렌스키  승리의 날 축하하게 될 것   나우 어스 ,World
     창업자    애리조나에  나노 공장도 건설 ,World
 월드컵   브라질  결승 불가 메시 꺾고 우승은 프랑스  충격 예언,World
골드만삭스  한국    배터리 시장점유율  년내    로 ,World
  기업 직원 연봉 극과 극,World
 영하   도의 혹독한 우크라 겨울  수백만명 목숨 위태 ,World
 지구촌 더뉴스  팔지 못한 맥주는 월드컵 우승국에게,World
 대러 제재 구멍 메워라     동맹국들 은밀히 압박 중,World
 트위터 인수 가 독 됐나  머스크  올해만 자산    조원 사라져,World
 지구촌 돋보기  전세는 불리 경제는 위기 푸틴  전쟁 끝낼까 ,World
    억 예상  티라노 화석 경매  돌연 취소된 까닭은,World
우크라  인프라 시설 파괴된 헤르손 미콜라이우 주민들에 대피 권고  뉴시스    ,World
     창업자  미국 애리조나에  나노 공장도 건설 ,World
  코로나 신규     명 총   만   명   반년 만에 사흘간  명 숨져,World
        등 동맹국에 대러제재 준수 압박 대러수출 회복세 우려 ,World
홍콩            제치고  대 무기 수출국  폴란드 무기 구입 급증 덕,World
우크라가 되찾은 헤르손  파괴된 인프라에 혹독한 겨울 생명 위협,World
 제로 코로나  비틀   하루 확진  만    명  최악 치닫는다 상보 ,World
 카메라 앞에서도 당했다  월드컵 생방 중 가방 털린 여기자  황당 ,World
    모처럼 웃었다   안정환 김성주 잉글랜드전 시청률  위,World
우크라전    일  헤르손  킨부른 반도 상륙 러군  집중 포격 계속 종합 ,World
샌프란 연은  연준의 긴축보다  금융시장 긴축 정도가 더 커 ,World
    기업 대거 해고에 인도계 발칵 일자리 못 구하면 귀국 위기,World
젤렌스키  러 저항 혁명  주년 맞아  우리가 결국 승리할 것 ,World
   돈 풀어 부동산부터 살려라  은행들에   개 조치 후속 주문,World
우크라  혹독한 겨울 앞두고 헤르손 주민 대피      수백만 목숨 위험 ,World
유엔 안보리 또  빈손   북한 감싼 중국 러시아,World
 반세기만에 다시       아르테미스  오리온   달 상공       근접 비행,World
 세계는 지금   좌충우돌  머스크  테슬라 트위터는 머스크 리스크,World
 왕이 돌아왔다  밥 아이거 복귀에 디즈니 주가      상승,World
 스크루지 된 미국인들   추수감사절 만찬값   년래 최고  성탄 선물 기부도 인색,World
 코로나  최악  근접하자  국제유가   달러 아래  휘청 ,World
 시진핑 광폭외교 돋보인          정상회의     ,World
외신   에 불리한 보도 시 다음 타깃 명확한 신호 ,World
우크라  헤르손 등서 민간인 대피      생명 위협하는 겨울 ,World
스페인 여행 러시아인  배 급증 점차 풀어지는 대러 제재 네트워크,World
    파산 후폭풍 골든스테이트 커리까지 피소,World
북한이      쏘아올리자   인태 우주군사령부 가동한다,World
   오리온  캡슐  아폴로 이후   년 만에 달 궤도 도착,World
또 커진  물류대란 우려 철도노조  파업 가능성,World
 여기는 남미  페루 영토 일부를 볼리비아에  탄핵 위기 몰린 페루 대통령,World
우크라이나   혹독한 겨울  대비해 남부 지역 민간인 대피 추진,World
카타르   에 매년        만톤씩   년간 수출 계약 세계 최장기,World
  잇단      발사 속  인태사령부에 미사일방어 전담부대 창설,World
트럼프 추종자들의  줄낙마   세대 유권자들이 주도했다,World
     에너지난 혹한에   우크라 수백만명 생명 위협 ,World
세르비아 코소보     중재에도  차량번호판  분쟁 합의 실패,World
 시카고 공항  국내선 국제선 한 터미널에서 신청사 짓는다,World
  해리스 필리핀 방문 대만 인근에 미군기지 추가 마련 협의 주목,World
  억 돌파한 세계인구      억 정점은  아프리카 서 채울듯,World
디즈니 아이거    가 돌아왔다  주가       정책 바뀔까 종합 ,World
일본 신형 이지스함  척  탄도미사일 요격 성공,World
 불의 고리  인도네시아 또 지진  사망    명 넘어  월드클라스,World
  잇단      발사 속  인태사령부에 미사일방어 전담부대 창설,World
 서   세 운전자가  노 브레이크 로 보행자 치고 차량  대 충돌  명 사상,World
공전만 계속 거부권 남용에 무력화된 안보리,World
예멘의 유조선 터미널에 후티반군 무인기 공격,World
강달러 퇴조 달러지수   하락    년만에   최대 낙폭 ,World
우크라  서방의 러시아와 협상 압력은 항복 요구 기괴하다 ,World
크렘린 대변인   차  동원령 없다    러 야당  영장 보내는 중 ,World
  코로나 창궐에   전기차  일제히 폭락   테슬라       ,World
예상 낙찰가    억 티라노 화석 경매 취소 이유는 ,World
  코로나 창궐에 전세계 증시 출렁   이달 수출         직격탄 ,World
조 바이든  사면된 칠면조에  할 말이 있나    뉴시스    ,World
오바마   상원 확실과반 승부처  조지아 결선투표 지원,World
 법원 제동에 출판공룡 탄생 무산 펭귄 사이먼  조 계약 폐기,World
클리브랜드 연은 총재    월 금리       인상 지지 시사,World
우크라  어렵게 수복한 헤르손서 주민 대피령 내린 이유는,World
     올 겨울 우크라이나 수백만명 생명 위협 ,World
배런스  테슬라 주가    달러까지 떨어질 수도 ,World
돌아온 디즈니     밥 아이거의 최종 임무  더이상 내가 필요없다  증명,World
 전설의      아이거가 돌아왔다 디즈니 주가    급등  딥다이브 ,World
 줌인    도 못 말린 발칸 앙숙 코소보 세르비아의   번호판 갈등 ,World
 북한      논의  안보리  중 러 반대로 또  빈 손  종료,World
 매체  한반도 긴장 고조   압박 커진 탓 일방적 제재 가하면 안돼 ,World
우크라  겨울 앞두고 헤르손 주민 대피      수백만 목숨 위험 ,World
   미중 정상회담 앞두고 뉴욕에  반관반민  대표단 파견,World
시 주석 쫑 서기장 만남의 의미 가깝고도 먼 아세안    ,World
우크라  연말 크림반도 진격  내년 봄 종전 가능 ,World
 영상  인니 강진으로 사망자 최소    명 부상 수백명  나우 어스 ,World
 공화당 잠룡  디샌티스  트럼프와 지지율 격차  ,World
  필리핀 안보협력 재확인 루손에 새 미군기지 들어서나 종합 ,World
콜롬비아 정부와 최대 게릴라단체       평화협상 재개,World
유엔 안보리   도발 논의 또   성과 로      러  북한 도발 허용 ,World
국제유가    코로나 확산 산유국 증산설에   달러 아래까지 하락,World
맨해튼 검찰  트럼프 기소하나  성추문 입막음  다시 조준,World
사우디          월 증산설 부인  추가 감산 필요시 언제든 개입 ,World
 특파원 리포트   본선 못나갔지만  중국은 왜 월드컵에 관심이 많을까 ,World
뉴욕증시    봉쇄 확대 우려에 하락 마감 나스닥       ,World
 코로나 창궐  세계 증시 하락 유가 장중     종합 ,World
케인 막으려다 이란 골키퍼  코출혈 뇌진탕으로 교체 포착 ,World
이라크  이란의 국내 쿠르드자치구 폭격 맹비난,World
바이든  취임 후 두번째 칠면조 사면 선거사기 주장 반박하기도,World
바이든  칠면조  초콜릿 과  칩  사면하며 명절 시즌 시작 알려,World
 번호판 갈등  세르비아 코소보  절충안 합의 무산,World
테슬라    루시드    니콜라     전기차 일제 폭락 종합 ,World
  시민권 박탈된     신부    미성년 인신매매    성적 좋은   세가    몰랐을 리 없어,World
  코로나 창궐  대규모 리콜  테슬라    폭락 상보 ,World
 거부권 에 손발 묶인 안보리  또 성과 없이 종료    의장 성명이라도 ,World
북 대변한 중 러 유엔 안보리 회의   번째 빈 손 종료,World
우크라전    일  자포리자 원전 포격 책임 공방 핵사고 우려 지속,World
안보리 또 빈손 미   제재 아닌 의장성명 추진 ,World
  년 만에 해고될 줄이야   꿈의 직장  빅테크  배신의 계절  심층기획 ,World
폐쇄된 출입문 위로 철조망  코로나 확산에 베이징 다시 봉쇄  르포 ,World
미 합참  러 우크라 평화협상  띄우기 전망은 안갯속,World
카타르 월드컵 준비하느라 이주노동자      명 죽었다  사실은   ,World
 연인과 애정 표현 과했다가는    카타르 월드컵  이모저모,World
안보리서 또   엄호한 중 러         분열 틈타 핵개발 ,World
 차량 번호판 갈등  세르비아 코소보     중재도 무산 긴장 최고조,World
     붕괴  여파 커지나 가상화폐 가격 코인베이스 주가 하락,World
러  후퇴 명령한 수로비킨 총사령관  러시아 내부서 해명 압박 거세져,World
  미사일 안보리   서방   중러  이견 속  빈 손  종료,World
바이든  칠면조 사면하며  부정투표 없었다   선거사기 에 일갈,World
 뉴욕유가    코로나 확산 산유국 증산설에   달러 밑으로,World
 가짜뉴스 의회 난입 총기 난사 인플레  답 없는 낡은 정치 답답 ,World
푸틴  눈엣가시   카자흐  대통령 재집권,World
카자흐 현 대통령  재집권 러와 멀어지고 친중 친서방 외교행보,World
달 무인 비행  오리온  캡슐  달 상공      최근접 비행 성공,World
 유일한 레드웨이브는    바이든  칠면조 사면식서 공화당 비꼬기,World
황준국 대사   의 유엔 무시 개탄  안보리  빈손 종료  종합 ,World
프랑스  우크라 전쟁 직격탄 맞은 몰도바에  억유로 지원,World
러중  미국 욕망 때문에   문제 생겨  안보리 또 빈손,World
