titles,category
헌법재판소  아동 성학대 전과자 공무원 영구 임용 제한은 부당 ,Social
국회의원은 허용된 후원회  지방의원은 금지 헌재  차별  종합 ,Social
대구 광주  공항 특별법  연내 제정 협력 달빛동맹 협약,Social
헌재  육군훈련소 종교행사 참석 강제  종교 자유 침해 ,Social
 살인사건  단초 개인정보 이석준에 넘긴 공무원  심도 징역  년,Social
한국 민주노총  조합원   명 중    명   정부 노동시간 정책에 부정적 ,Social
인천 층간소음 흉기난동   대  심도 징역   년,Social
 속보   아동 성적학대 전과자 임용 제한  헌법에 어긋난다 헌재 판단,Social
 조두순 이사 막겠다  쇠창살에 트럭까지,Social
 눈이 예쁘네  술한잔 하자  여성 가이드에 추태부린 완주군 이장,Social
    콘텐츠 다양성 첫 조사 결과 뉴스 속      대 남성 편중,Social
 전액 장학금에 졸업 조건이 창업     이 대학 한국서 통할까,Social
인생  막의  꿈과 희망 을 펼치는 카페,Social
케냐 대통령  인천 송도국제도시 방문  스마트시티 개발 경험 공유 ,Social
조주빈은 판사 응시  강훈은 고개 푹    강제추행   심서 징역형 추가,Social
 계부 성범죄 알고도 묵인   청주 투신 여중생 친모  아동학대 혐의 로 불구속 기소,Social
검찰  박지원  수사팀 판단에 의해 필요한 시점에 조사 받을 것 ,Social
